chr,start,end
chr1,108819750,108917958
chr1,108917995,109015561
chr1,109015564,109100567
chr1,109100575,109192224
chr1,109192244,109284723
chr1,109284728,109382361
chr1,109382366,109485147
chr1,109485154,109591554
chr1,109591560,109703525
chr1,109703526,109797095
chr1,109797105,109893884
chr1,109893903,109996858
chr1,109996866,110098934
chr1,110098941,110200369
chr1,110200370,110298428
chr1,110298431,110400256
chr1,110400256,110496887
chr1,110496893,110596159
chr1,110596204,110706039
chr1,110706051,110805805
chr1,110805820,110910562
chr1,110910579,111012613
chr1,111012622,111116037
chr1,111116050,111221000
chr1,111221002,111317647
chr1,111317654,111418574
chr1,111418587,111520434
chr1,111520454,111620367
chr1,111620382,111719074
chr1,111719074,111819775
chr1,111819779,111926655
chr1,111926658,112027435
chr1,112027438,112125564
chr1,112125580,112212976
chr1,112212978,112304986
chr1,112304990,112402373
chr1,112402375,112503256
chr1,112503256,112602768
chr1,112602772,112702863
chr1,112702921,112789415
chr1,112789433,112870922
chr1,112870936,112959288
chr1,112959330,113050114
chr1,113050126,113142637
chr1,113142655,113242588
chr1,113242595,113346159
chr1,113346160,113449045
chr1,113449054,113556924
chr1,113556926,113662185
chr1,113662191,113769022
chr1,113769022,113877767
chr1,113877768,113974302
chr1,113974305,114075265
chr1,114075266,114169723
chr1,114169731,114263995
chr1,114263996,114357931
chr1,114357932,114458020
chr1,114458020,114551862
chr1,114551908,114652778
chr1,114652780,114754134
chr1,114754134,114850245
chr1,114850248,114959028
chr1,114959035,115059722
chr1,115059746,115159945
chr1,115159948,115257014
chr1,115257016,115358618
chr1,115358623,115452743
chr1,115452772,115545939
chr1,115545940,115647304
chr1,115647312,115743012
chr1,115743013,115838037
chr1,115838081,115932987
chr1,115932991,116041788
chr1,116041794,116142805
chr1,116142815,116237425
chr1,116237429,116332199
chr1,116332204,116435359
chr1,116435399,116537395
chr1,116537399,116647738
chr1,116647744,116748028
chr1,116748031,116843255
chr1,116843267,116940748
chr1,116940757,117042696
chr1,117042745,117146735
chr1,117146785,117246634
chr1,117246637,117342589
chr1,117342590,117439498
chr1,117439498,117547729
chr1,117547729,117650097
chr1,117650105,117747604
chr1,117747613,117850531
chr1,117850546,117959464
chr1,117959464,118065148
chr1,118065172,118178405
chr1,118178412,118281385
chr1,118281386,118369228
chr1,118369240,118464024
chr1,118464032,118553652
chr1,118553659,118639554
chr1,118639565,118724774
chr1,118724778,118820531
chr1,118820532,118914201
chr1,118914201,119017607
chr1,119017624,119121125
chr1,119121139,119213959
chr1,119213961,119314432
chr1,119314463,119408589
chr1,119408592,119499558
chr1,119499563,119583966
chr1,119583967,119678043
chr1,119678072,119778478
chr1,119778484,119873053
chr1,119873059,119981891
chr1,119981918,120078005
chr1,120078006,120163947
chr1,120163947,120262132
chr1,120262132,120377032
chr1,120377061,120452483
chr1,120452484,120541657
chr1,120541667,120666483
chr1,120666488,120760195
chr1,120760201,120837838
chr1,120837844,120904872
chr1,120904878,120970064
chr1,120970067,121038834
chr1,121038843,121116471
chr1,121116475,121195359
chr1,121195378,121284576
chr1,121284620,121372096
chr1,121372097,121453420
chr1,121453423,121537732
chr1,121537736,121614475
chr1,121614476,121634020
chr1,121634020,121662784
chr1,121662785,121732885
chr1,121732885,121745779
chr1,121745780,121755036
chr1,121755036,121766407
chr1,121766407,121776081
chr1,121776082,121822967
chr1,121822969,121850183
chr1,121850192,121886302
chr1,121886302,121924532
chr1,121924535,122034198
chr1,122034201,122073978
chr1,122073980,122123380
chr1,122123381,122171666
chr1,122171670,122231144
chr1,122231144,122309383
chr1,122309385,122379611
chr1,122379612,122420087
chr1,122420096,122465568
chr1,122465570,122506501
chr1,122506501,122518750
chr1,122518751,122529597
chr1,122529598,122540940
chr1,122540942,122550276
chr1,122550277,122561871
chr1,122561872,122575613
chr1,122575614,122589534
chr1,122589535,122602615
chr1,122602616,122615822
chr1,122615823,122629472
chr1,122629472,122640746
chr1,122640747,122652301
chr1,122652302,122664970
chr1,122664973,122675408
chr1,122675408,122685806
chr1,122685807,122697509
chr1,122697510,122708385
chr1,122708386,122719527
chr1,122719528,122733557
chr1,122733557,122746709
chr1,122746712,122758457
chr1,122758458,122771162
chr1,122771163,122784204
chr1,122784204,122793836
chr1,122793836,122807327
chr1,122807327,122820421
chr1,122820421,122830761
chr1,122830762,122844050
chr1,122844050,122855269
chr1,122855270,122867402
chr1,122867402,122878930
chr1,122878930,122890892
chr1,122890894,122903267
chr1,122903267,122917445
chr1,122917445,122933441
chr1,122933443,122945632
chr1,122945633,122958495
chr1,122958496,122971704
chr1,122971704,122985071
chr1,122985075,122997730
chr1,122997731,123008230
chr1,123008230,123022484
chr1,123022484,123032232
chr1,123032232,123042124
chr1,123042124,123055522
chr1,123055522,123066015
chr1,123066016,123080140
chr1,123080142,123093073
chr1,123093073,123104945
chr1,123104946,123117872
chr1,123117873,123129748
chr1,123129748,123140500
chr1,123140501,123152368
chr1,123152368,123165445
chr1,123165448,123177191
chr1,123177191,123191063
chr1,123191064,123204793
chr1,123204796,123218282
chr1,123218283,123233179
chr1,123233180,123245194
chr1,123245195,123257601
chr1,123257602,123271073
chr1,123271074,123283426
chr1,123283426,123294779
chr1,123294779,123307520
chr1,123307521,123320474
chr1,123320475,123331797
chr1,123331798,123344854
chr1,123344855,123357577
chr1,123357577,123369802
chr1,123369802,123381627
chr1,123381628,123395678
chr1,123395681,123409184
chr1,123409185,123419190
chr1,123419191,123429769
chr1,123429771,123443031
chr1,123443032,123455799
chr1,123455800,123466770
chr1,123466774,123478816
chr1,123478819,123492575
chr1,123492576,123507797
chr1,123507797,123519363
chr1,123519363,123531969
chr1,123531969,123545907
chr1,123545907,123560402
chr1,123560402,123572450
chr1,123572450,123583322
chr1,123583323,123596583
chr1,123596584,123609339
chr1,123609341,123621043
chr1,123621044,123633110
chr1,123633110,123648320
chr1,123648321,123660473
chr1,123660474,123673656
chr1,123673656,123686896
chr1,123686897,123697186
chr1,123697186,123707358
chr1,123707358,123717589
chr1,123717590,123731634
chr1,123731635,123744951
chr1,123744952,123758055
chr1,123758060,123769118
chr1,123769120,123783559
chr1,123783560,123795388
chr1,123795389,123807449
chr1,123807449,123820305
chr1,123820305,123831962
chr1,123831963,123844509
chr1,123844510,123856940
chr1,123856943,123870733
chr1,123870733,123882812
chr1,123882812,123895459
chr1,123895460,123908134
chr1,123908135,123920838
chr1,123920838,123932734
chr1,123932734,123946200
chr1,123946200,123958598
chr1,123958599,123970887
chr1,123970889,123981889
chr1,123981889,123994785
chr1,123994786,124005919
chr1,124005919,124017902
chr1,124017903,124030174
chr1,124030175,124041768
chr1,124041769,124053844
chr1,124053845,124068425
chr1,124068427,124080415
chr1,124080415,124094465
chr1,124094468,124108093
chr1,124108093,124121581
chr1,124121582,124133951
chr1,124133951,124145882
chr1,124145885,124159798
chr1,124159802,124171591
chr1,124171591,124184976
chr1,124184978,124197683
chr1,124197683,124208867
chr1,124208868,124219301
chr1,124219301,124231695
chr1,124231695,124244317
chr1,124244318,124255027
chr1,124255028,124268196
chr1,124268205,124282475
chr1,124282476,124295717
chr1,124295718,124310017
chr1,124310017,124320962
chr1,124320963,124335542
chr1,124335543,124346687
chr1,124346687,124359328
chr1,124359329,124372231
chr1,124372231,124385429
chr1,124385429,124399639
chr1,124399642,124412935
chr1,124412937,124426039
chr1,124426040,124439269
chr1,124439270,124454810
chr1,124454813,124466841
chr1,124466841,124480402
chr1,124480403,124492221
chr1,124492223,124503115
chr1,124503116,124514342
chr1,124514343,124527417
chr1,124527417,124539628
chr1,124539629,124551587
chr1,124551588,124565477
chr1,124565477,124577811
chr1,124577812,124588546
chr1,124588547,124601190
chr1,124601190,124614248
chr1,124614249,124625377
chr1,124625378,124639644
chr1,124639644,124650590
chr1,124650591,124665723
chr1,124665724,124679074
chr1,124679074,124691448
chr1,124691449,124702203
chr1,124702205,124716298
chr1,124716302,124728974
chr1,124728974,124744279
chr1,124744280,124755238
chr1,124755247,124768771
chr1,124768772,124781105
chr1,124781106,124795465
chr1,124795465,124813169
chr1,124813171,124826530
chr1,124826531,124847547
chr1,124847547,124864956
chr1,124864956,124881009
chr1,124881015,124900867
chr1,124900868,124920183
chr1,124920184,124936095
chr1,124936096,124958180
chr1,124958192,124994424
chr1,124994428,125031140
chr1,125031143,125068183
chr1,125068183,125093619
chr1,125093626,125126703
chr1,125126703,125157330
chr1,125157333,125170372
chr1,125170373,125184096
chr1,125184098,143193977
chr1,143193977,143202100
chr1,143202102,143211963
chr1,143211964,143226504
chr1,143226508,143236472
chr1,143236473,143245789
chr1,143245790,143253725
chr1,143253726,143265126
chr1,143265126,143279069
chr1,143279069,143351903
chr1,143351904,143461369
chr1,143461376,143520121
chr1,143520123,143571092
chr1,143571094,143633996
chr1,143633999,143694284
chr1,143694297,143752810
chr1,143752815,143840784
chr1,143840789,143918292
chr1,143918297,144037455
chr1,144037475,144306392
chr1,144306394,144439176
chr1,144439182,144497125
chr1,144497127,144552850
chr1,144552855,144883045
chr1,144883046,144983552
chr1,144983556,145098005
chr1,145098034,145205232
chr1,145205243,145279746
chr1,145279750,145415686
chr1,145415690,145495651
chr1,145495661,145580101
chr1,145580120,145676086
chr1,145676088,145771698
chr1,145771706,145863601
chr1,145863610,145961210
chr1,145961234,146047436
chr1,146047443,146139081
chr1,146139084,146324102
chr1,146324103,146399207
chr1,146399256,146485850
chr1,146485853,146617764
chr1,146617764,146722832
chr1,146722845,146821544
chr1,146821577,146927011
chr1,146927017,146989540
chr1,146989544,147055127
chr1,147055194,147127389
chr1,147127396,147228780
chr1,147228781,147314025
chr1,147314044,147394950
chr1,147394955,147470843
chr1,147470849,147549154
chr1,147549161,147656613
chr1,147656625,147757395
chr1,147757403,147858093
chr1,147858101,147952834
chr1,147952836,148039037
chr1,148039044,148111893
chr1,148111904,148176518
chr1,148176522,148278455
chr1,148278465,148350157
chr1,148350167,148412719
chr1,148412733,148485021
chr1,148485023,148556761
chr1,148556784,148637067
chr1,148637069,148875647
chr1,148875647,148978138
chr1,148978139,149058912
chr1,149058914,149120591
chr1,149120600,149203557
chr1,149203563,149376949
chr1,149376971,149476469
chr1,149476470,149591960
chr1,149591961,149673344
chr1,149673347,149775168
chr1,149775169,149905772
chr1,149905780,150011619
chr1,150011639,150117762
chr1,150117773,150211924
chr1,150211925,150304482
chr1,150304483,150388493
chr1,150388494,150478374
chr1,150478383,150556481
chr1,150556482,150641683
chr1,150641688,150742606
chr1,150742627,150844594
chr1,150844621,150931142
chr1,150931155,151023767
chr1,151023772,151109810
chr1,151109813,151202882
chr1,151202885,151288484
chr1,151288491,151382815
chr1,151382823,151474173
chr1,151474177,151571535
chr1,151571542,151665531
chr1,151665549,151769527
chr1,151769530,151870874
chr1,151870881,151977163
chr1,151977164,152082625
chr1,152082635,152185737
chr1,152185781,152262913
chr1,152262919,152325961
chr1,152326008,152432353
chr1,152432355,152526347
chr1,152526349,152639503
chr1,152639504,152734628
chr1,152734630,152832422
chr1,152832437,152928074
chr1,152928075,153014084
chr1,153014089,153109085
chr1,153109088,153210200
chr1,153210204,153314316
chr1,153314325,153409063
chr1,153409073,153498969
chr1,153498975,153593376
chr1,153593376,153682934
chr1,153682935,153771158
chr1,153771176,153861781
chr1,153861781,153946502
chr1,153946502,154037615
chr1,154037619,154135546
chr1,154135547,154229105
chr1,154229110,154320198
chr1,154320208,154411180
chr1,154411190,154505897
chr1,154505907,154601347
chr1,154601361,154698668
chr1,154698685,154801979
chr1,154801989,154902959
chr1,154902959,155000688
chr1,155000697,155099507
chr1,155099507,155192213
chr1,155192223,155283712
chr1,155283725,155375544
chr1,155375548,155468816
chr1,155468854,155559477
chr1,155559484,155640548
chr1,155640572,155730281
chr1,155730284,155819727
chr1,155819732,155909918
chr1,155909920,156001521
chr1,156001532,156097454
chr1,156097462,156193689
chr1,156193692,156286362
chr1,156286383,156371985
chr1,156371986,156467260
chr1,156467281,156565143
chr1,156565145,156661211
chr1,156661211,156752018
chr1,156752052,156848492
chr1,156848501,156938546
chr1,156938549,157043040
chr1,157043054,157140871
chr1,157140886,157242735
chr1,157242739,157335282
chr1,157335284,157431781
chr1,157431798,157534980
chr1,157534991,157634985
chr1,157634999,157735353
chr1,157735354,157837552
chr1,157837555,157938424
chr1,157938431,158038125
chr1,158038142,158136840
chr1,158136856,158232613
chr1,158232620,158314445
chr1,158314448,158391454
chr1,158391458,158490956
chr1,158490970,158584705
chr1,158584725,158682617
chr1,158682626,158776927
chr1,158776927,158879737
chr1,158879741,158970836
chr1,158970851,159066818
chr1,159066831,159170506
chr1,159170518,159268550
chr1,159268559,159364127
chr1,159364131,159448663
chr1,159448677,159532952
chr1,159532952,159616876
chr1,159616877,159717407
chr1,159717410,159808945
chr1,159808955,159907739
chr1,159907744,160010293
chr1,160010297,160113483
chr1,160113523,160207494
chr1,160207498,160313554
chr1,160313559,160416296
chr1,160416296,160515363
chr1,160515374,160614568
chr1,160614570,160709038
chr1,160709043,160806012
chr1,160806054,160901996
chr1,160902008,160986241
chr1,160986247,161073290
chr1,161073297,161165579
chr1,161165579,161260622
chr1,161260623,161354097
chr1,161354104,161438293
chr1,161438296,161533458
chr1,161533476,161615622
chr1,161615630,161705776
chr1,161705780,161809709
chr1,161809721,161919129
chr1,161919135,162023197
chr1,162023205,162127335
chr1,162127335,162235386
chr1,162235389,162339338
chr1,162339342,162436677
chr1,162436689,162524545
chr1,162524561,162620731
chr1,162620733,162727974
chr1,162727974,162830421
chr1,162830422,162930485
chr1,162930502,163031293
chr1,163031296,163121496
chr1,163121510,163226581
chr1,163226586,163330338
chr1,163330371,163427036
chr1,163427049,163526929
chr1,163526937,163625672
chr1,163625676,163722373
chr1,163722374,163821566
chr1,163821574,163919985
chr1,163919985,164017604
chr1,164017608,164118516
chr1,164118518,164212135
chr1,164212148,164310089
chr1,164310095,164411374
chr1,164411381,164507622
chr1,164507623,164600815
chr1,164600838,164698082
chr1,164698096,164800451
chr1,164800455,164902123
chr1,164902123,164998712
chr1,164998732,165090746
chr1,165090756,165181601
chr1,165181603,165283994
chr1,165283995,165388144
chr1,165388145,165489886
chr1,165489892,165588803
chr1,165588812,165689373
chr1,165689419,165784871
chr1,165784871,165880468
chr1,165880492,165976934
chr1,165976936,166079044
chr1,166079045,166167843
chr1,166167851,166256581
chr1,166256585,166352480
chr1,166352482,166448787
chr1,166448808,166547445
chr1,166547447,166645116
chr1,166645131,166734981
chr1,166734983,166831842
chr1,166831856,166937444
chr1,166937453,167047831
chr1,167047846,167143536
chr1,167143537,167238049
chr1,167238049,167339583
chr1,167339587,167439970
chr1,167439982,167536062
chr1,167536062,167633422
chr1,167633425,167727998
chr1,167728001,167827934
chr1,167827949,167929956
chr1,167929962,168029927
chr1,168029928,168128652
chr1,168128665,168221666
chr1,168221667,168327428
chr1,168327437,168425293
chr1,168425305,168524254
chr1,168524284,168616889
chr1,168616890,168711445
chr1,168711446,168804772
chr1,168804782,168905072
chr1,168905083,169006026
chr1,169006032,169105350
chr1,169105371,169207481
chr1,169207485,169307164
chr1,169307170,169410363
chr1,169410367,169524921
chr1,169524929,169629645
chr1,169629647,169728063
chr1,169728077,169826660
chr1,169826671,169931310
chr1,169931313,170038108
chr1,170038115,170124844
chr1,170124848,170229198
chr1,170229211,170330107
chr1,170330116,170434951
chr1,170434973,170540696
chr1,170540705,170644097
chr1,170644098,170741948
chr1,170741949,170840930
chr1,170840948,170937239
chr1,170937247,171037494
chr1,171037502,171135001
chr1,171135003,171242690
chr1,171242751,171346619
chr1,171346643,171434285
chr1,171434302,171528286
chr1,171528286,171625448
chr1,171625451,171718634
chr1,171718688,171823499
chr1,171823501,171929343
chr1,171929349,172039457
chr1,172039459,172144721
chr1,172144737,172246431
chr1,172246464,172350660
chr1,172350663,172466567
chr1,172466568,172574457
chr1,172574463,172676714
chr1,172676722,172778363
chr1,172778363,172887270
chr1,172887307,172989432
chr1,172989463,173095450
chr1,173095500,173196749
chr1,173196809,173307755
chr1,173307767,173408432
chr1,173408435,173515032
chr1,173515051,173624908
chr1,173624921,173733180
chr1,173733191,173837835
chr1,173837859,173929609
chr1,173929612,174026367
chr1,174026369,174128165
chr1,174128174,174223767
chr1,174223781,174323064
chr1,174323072,174409635
chr1,174409652,174507754
chr1,174507755,174596220
chr1,174596220,174668387
chr1,174668400,174768988
chr1,174769013,174862592
chr1,174862627,174961726
chr1,174961729,175059734
chr1,175059734,175155075
chr1,175155077,175246982
chr1,175246982,175345946
chr1,175345948,175443905
chr1,175443913,175543067
chr1,175543068,175643357
chr1,175643363,175742518
chr1,175742525,175843989
chr1,175844068,175943819
chr1,175943833,176029020
chr1,176029024,176124287
chr1,176124288,176220576
chr1,176220582,176319046
chr1,176319100,176422022
chr1,176422023,176534556
chr1,176534563,176641511
chr1,176641513,176750528
chr1,176750529,176858489
chr1,176858504,176965640
chr1,176965642,177070691
chr1,177070731,177175979
chr1,177175986,177288952
chr1,177288970,177392892
chr1,177392906,177490265
chr1,177490270,177593419
chr1,177593427,177685338
chr1,177685338,177779381
chr1,177779383,177878205
chr1,177878209,177983669
chr1,177983671,178084108
chr1,178084123,178183569
chr1,178183581,178287154
chr1,178287163,178393068
chr1,178393081,178503129
chr1,178503130,178605576
chr1,178605578,178698651
chr1,178698652,178796060
chr1,178796061,178896475
chr1,178896475,178993983
chr1,178993994,179088385
chr1,179088401,179179700
chr1,179179710,179271690
